Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
GPU,,Nvidia,GTX 480,128,25.9,2939,https://gpu.userbenchmark.com/Nvidia-GTX-480/Rating/3157
GPU,,Nvidia,Quadro K5100M,129,25.5,265,https://gpu.userbenchmark.com/SpeedTest/11274/NVIDIA-Quadro-K5100M
GPU,,Nvidia,GTX 560 Ti (448 Core LE),130,25.4,1434,https://gpu.userbenchmark.com/SpeedTest/8215/NVIDIA-GeForce-GTX-560-Ti
GPU,,AMD,HD 6990 (Crossfire Disabled),131,25.2,745,https://gpu.userbenchmark.com/SpeedTest/7713/AMD-Radeon-HD-6900
GPU,,AMD,R7 360,132,24.9,14455,https://gpu.userbenchmark.com/AMD-R7-360/Rating/3572
GPU,R7 360 2GD5 OC,MSI,MSI R7 360 2G OC,132,24.9,14455,https://gpu.userbenchmark.com/AMD-R7-360/Rating/3572
GPU,11243-00-20G,Sapphire,Sapphire R7 360 2GB OC,132,24.9,14455,https://gpu.userbenchmark.com/AMD-R7-360/Rating/3572
GPU,11243-05-20G,Sapphire,Sapphire R7 360 2GB NITRO,132,24.9,14455,https://gpu.userbenchmark.com/AMD-R7-360/Rating/3572
GPU,GV-R736OC-2GD,Gigabyte,Gigabyte R7 360 2GB,132,24.9,14455,https://gpu.userbenchmark.com/AMD-R7-360/Rating/3572
GPU,GV-R736OC-2GD REV2.0,Gigabyte,Gigabyte R7 360 2GB V2,132,24.9,14455,https://gpu.userbenchmark.com/AMD-R7-360/Rating/3572
GPU,R7-360P-2SF5,XFX,XFX R7 360 2GB 360P,132,24.9,14455,https://gpu.userbenchmark.com/AMD-R7-360/Rating/3572
GPU,R7360-OC-2GD5-V2,Asus,Asus R7 360 2GB OC V2,132,24.9,14455,https://gpu.userbenchmark.com/AMD-R7-360/Rating/3572
GPU,,AMD,HD 6950,133,24.4,14521,https://gpu.userbenchmark.com/AMD-HD-6950/Rating/3152
GPU,,Nvidia,GTX 650 Ti Boost,134,24.4,7728,https://gpu.userbenchmark.com/Nvidia-GTX-650-Ti-Boost/Rating/2190
GPU,,Nvidia,GTX 680M,135,23.9,614,https://gpu.userbenchmark.com/SpeedTest/8687/NVIDIA-GeForce-GTX-680M
GPU,,AMD,Radeon HD 8950,136,22.4,291,https://gpu.userbenchmark.com/SpeedTest/8897/AMD-Radeon-HD-8950
GPU,,Nvidia,GTX 750 Ti,137,22.1,151580,https://gpu.userbenchmark.com/Nvidia-GTX-750-Ti/Rating/2187
GPU,02G-P4-3753-KR,EVGA,EVGA GTX 750 Ti 2GB SC,137,22.1,151580,https://gpu.userbenchmark.com/Nvidia-GTX-750-Ti/Rating/2187
GPU,GTX750TI-OC-2GD5,Asus,ASUS GTX 750 Ti 2GB OC,137,22.1,151580,https://gpu.userbenchmark.com/Nvidia-GTX-750-Ti/Rating/2187
GPU,N750TI-2GD5TLP,MSI,MSI GTX 750 Ti 2GB,137,22.1,151580,https://gpu.userbenchmark.com/Nvidia-GTX-750-Ti/Rating/2187
GPU,N750TI TF 2GD5/OC,MSI,MSI GTX 750 Ti 2GB Gaming,137,22.1,151580,https://gpu.userbenchmark.com/Nvidia-GTX-750-Ti/Rating/2187
GPU,02G-P4-3751-KR,EVGA,EVGA GTX 750 Ti 2GB,137,22.1,151580,https://gpu.userbenchmark.com/Nvidia-GTX-750-Ti/Rating/2187
GPU,02G-P4-3757-KR,EVGA,EVGA GTX 750 Ti 2GB FTW,137,22.1,151580,https://gpu.userbenchmark.com/Nvidia-GTX-750-Ti/Rating/2187
GPU,GV-N75TOC2-2GI,Gigabyte,Gigabyte GTX 750 Ti 2GB OC 2,137,22.1,151580,https://gpu.userbenchmark.com/Nvidia-GTX-750-Ti/Rating/2187
GPU,GV-N75TOC-1GI,Gigabyte,Gigabyte GTX 750 Ti 2GB,137,22.1,151580,https://gpu.userbenchmark.com/Nvidia-GTX-750-Ti/Rating/2187
GPU,,Nvidia,GTX 560 Ti,138,21.8,23327,https://gpu.userbenchmark.com/Nvidia-GTX-560-Ti/Rating/2180
GPU,,AMD,HD 5870,139,20.9,6359,https://gpu.userbenchmark.com/SpeedTest/7681/AMD-Radeon-HD-5800
GPU,,Nvidia,GTX 770M,140,20.9,3728,https://gpu.userbenchmark.com/SpeedTest/7724/NVIDIA-GeForce-GTX-770M
GPU,,Nvidia,GTX 560 Ti-OEM,141,20.8,829,https://gpu.userbenchmark.com/SpeedTest/9203/NVIDIA-GeForce-GTX-560-Ti
GPU,,AMD,RX 550,142,20.8,12065,https://gpu.userbenchmark.com/AMD-RX-550/Rating/3925
GPU,,Nvidia,Quadro K2200,143,20.7,5631,https://gpu.userbenchmark.com/Nvidia-Quadro-K2200/Rating/2839
GPU,,AMD,FirePro M6100 (FireGL V),144,20.6,189,https://gpu.userbenchmark.com/SpeedTest/10287/AMD-FirePro-M6100-FireGL-V
GPU,,Nvidia,GeForce GTX 470,145,20.6,4109,https://gpu.userbenchmark.com/SpeedTest/7820/NVIDIA-GeForce-GTX-470
GPU,,AMD,RX Vega 11 (Ryzen iGPU),146,20.6,16685,https://gpu.userbenchmark.com/SpeedTest/401440/AMD-RadeonTM-RX-Vega-11-Graphics
GPU,,Nvidia,GTX 960M,147,20.4,40866,https://gpu.userbenchmark.com/SpeedTest/27242/NVIDIA-GeForce-GTX-960M
GPU,,Nvidia,GTX 650 Ti,148,20.2,19496,https://gpu.userbenchmark.com/Nvidia-GTX-650-Ti/Rating/2189
GPU,,Nvidia,Quadro 6000,149,19.8,667,https://gpu.userbenchmark.com/SpeedTest/7657/NVIDIA-Quadro-6000
GPU,,Microsoft,RemoteFX Graphics Device - WDDM,150,19.7,113,https://gpu.userbenchmark.com/SpeedTest/13438/Microsoft-RemoteFX-Graphics-Device---WDDM
GPU,,Nvidia,GTX 860M,151,19.5,12343,https://gpu.userbenchmark.com/SpeedTest/8647/NVIDIA-GeForce-GTX-860M
GPU,,Nvidia,GTX 675MX,152,19.4,325,https://gpu.userbenchmark.com/SpeedTest/10174/NVIDIA-GeForce-GTX-675MX
GPU,,Nvidia,GTX 750,153,19,35817,https://gpu.userbenchmark.com/Nvidia-GTX-750/Rating/3162
GPU,01G-P4-2751-KR,EVGA,EVGA GTX 750 1GB Dual-Link,153,19,35817,https://gpu.userbenchmark.com/Nvidia-GTX-750/Rating/3162
GPU,01G-P4-2753-KR,EVGA,EVGA GTX 750 1GB Dual-Link SC,153,19,35817,https://gpu.userbenchmark.com/Nvidia-GTX-750/Rating/3162
GPU,,Nvidia,Quadro K5000M,154,18.7,212,https://gpu.userbenchmark.com/SpeedTest/11324/NVIDIA-Quadro-K5000M
GPU,,Nvidia,GTX 560,155,18.4,16684,https://gpu.userbenchmark.com/Nvidia-GTX-560/Rating/3155
GPU,,Nvidia,GT 1030,156,18.2,34119,https://gpu.userbenchmark.com/SpeedTest/283726/NVIDIA-GeForce-GT-1030
GPU,,AMD,HD 6870,157,18,15059,https://gpu.userbenchmark.com/SpeedTest/7744/AMD-Radeon-HD-6800
GPU,,AMD,HD 5970 (Crossfire Disabled),158,17.9,973,https://gpu.userbenchmark.com/SpeedTest/7906/AMD-Radeon-HD-5900
GPU,,AMD,FirePro V7900 (FireGL V),159,17.9,215,https://gpu.userbenchmark.com/SpeedTest/9001/AMD-FirePro-V7900-FireGL-V
GPU,,Nvidia,MX150-0,160,17.7,10379,https://gpu.userbenchmark.com/SpeedTest/332822/NVIDIA-GeForce-MX150
GPU,,Nvidia,Quadro K4000,161,17.6,3700,https://gpu.userbenchmark.com/SpeedTest/7730/NVIDIA-Quadro-K4000
GPU,,Nvidia,GTX 460 v2,162,17.6,396,https://gpu.userbenchmark.com/SpeedTest/9101/NVIDIA-GeForce-GTX-460-v2
GPU,,Vmware,SVGA 3D,163,17.5,2934,https://gpu.userbenchmark.com/SpeedTest/7772/VMware-SVGA-3D
GPU,,AMD,HD 7770,164,17.2,24185,https://gpu.userbenchmark.com/SpeedTest/7710/AMD-Radeon-HD-7700
GPU,,AMD,HD 5850,165,17.1,8001,https://gpu.userbenchmark.com/SpeedTest/7680/AMD-Radeon-HD-5800
GPU,,Nvidia,GTX 850M,166,17.1,6931,https://gpu.userbenchmark.com/SpeedTest/9138/NVIDIA-GeForce-GTX-850M
GPU,,Nvidia,GTX 950M,167,17,19278,https://gpu.userbenchmark.com/SpeedTest/27713/NVIDIA-GeForce-GTX-950M
GPU,,Nvidia,GTX 765M,168,16.8,4427,https://gpu.userbenchmark.com/SpeedTest/7742/NVIDIA-GeForce-GTX-765M
GPU,,Nvidia,GTX 465,169,16.7,953,https://gpu.userbenchmark.com/SpeedTest/8000/NVIDIA-GeForce-GTX-465
GPU,,Nvidia,Quadro K1200,170,16.6,1531,https://gpu.userbenchmark.com/SpeedTest/28490/NVIDIA-Quadro-K1200
GPU,,AMD,Radeon HD 8760,171,16.6,131,https://gpu.userbenchmark.com/SpeedTest/12506/AMD-Radeon-HD-8760
GPU,,AMD,R7 250X,172,16.4,8458,https://gpu.userbenchmark.com/SpeedTest/8719/AMD-Radeon-R7-200
GPU,,Nvidia,GTX 460,173,16.3,17688,https://gpu.userbenchmark.com/Nvidia-GTX-460/Rating/2167
GPU,,Nvidia,GeForce GTX 580M,174,15.8,135,https://gpu.userbenchmark.com/SpeedTest/7757/NVIDIA-GeForce-GTX-580M
GPU,,Intel,Iris Pro 580 (Mobile Skylake),175,15.2,818,https://gpu.userbenchmark.com/SpeedTest/132950/IntelR-IrisTM-Pro-Graphics-580
GPU,,Nvidia,GeForce GTX 555,176,15.2,444,https://gpu.userbenchmark.com/SpeedTest/10555/NVIDIA-GeForce--GTX-555
GPU,,Nvidia,GeForce GTX 560 SE,177,15.1,962,https://gpu.userbenchmark.com/SpeedTest/10488/NVIDIA-GeForce-GTX-560-SE
GPU,,Nvidia,GTX 670MX,178,15.1,1231,https://gpu.userbenchmark.com/SpeedTest/7874/NVIDIA-GeForce-GTX-670MX
GPU,,Nvidia,GeForce GTX 485M,179,14.9,42,https://gpu.userbenchmark.com/SpeedTest/10025/NVIDIA-GeForce-GTX-485M
GPU,,AMD,HD 5830,180,14.8,1839,https://gpu.userbenchmark.com/SpeedTest/8247/AMD-Radeon-HD-5800
GPU,,Nvidia,GTX 675M,181,14.6,633,https://gpu.userbenchmark.com/SpeedTest/8829/NVIDIA-GeForce-GTX-675M
GPU,,Nvidia,MX150-2,182,14.5,1675,https://gpu.userbenchmark.com/SpeedTest/309890/NVIDIA-GeForce-MX150
GPU,,Nvidia,Quadro 5000,183,14.4,1406,https://gpu.userbenchmark.com/SpeedTest/9708/NVIDIA-Quadro-5000
GPU,,AMD,HD 6850,184,14.4,16774,https://gpu.userbenchmark.com/SpeedTest/7743/AMD-Radeon-HD-6800
GPU,,Nvidia,GTX 760M,185,14.2,939,https://gpu.userbenchmark.com/SpeedTest/9587/NVIDIA-GeForce-GTX-760M
GPU,,Nvidia,Quadro K3100M,186,14.1,1472,https://gpu.userbenchmark.com/SpeedTest/8639/NVIDIA-Quadro-K3100M
GPU,,Intel,Iris Pro HD 6200 (Desktop),187,14,587,https://gpu.userbenchmark.com/SpeedTest/30277/IntelR-IrisTM-Pro-Graphics-6200
GPU,,Nvidia,Quadro K4000M,188,14,539,https://gpu.userbenchmark.com/SpeedTest/8941/NVIDIA-Quadro-K4000M
GPU,,AMD,Radeon 540,189,13.7,50,https://gpu.userbenchmark.com/SpeedTest/316090/RadeonTM-540-Graphics
GPU,,Parallels,Display Adapter (WDDM),190,13.6,2516,https://gpu.userbenchmark.com/SpeedTest/7878/Parallels-Display-Adapter-WDDM
GPU,,Nvidia,GTX 460 SE,191,13.6,1691,https://gpu.userbenchmark.com/SpeedTest/7703/NVIDIA-GeForce-GTX-460-SE
GPU,,AMD,RX Vega 8 (Ryzen iGPU),192,13.3,26004,https://gpu.userbenchmark.com/SpeedTest/441833/AMD-RadeonTM-Vega-8-Graphics
GPU,,Nvidia,GeForce GTX 645,193,13.3,2082,https://gpu.userbenchmark.com/SpeedTest/8982/NVIDIA-GeForce-GTX-645
GPU,,Nvidia,Quadro K620,194,13.2,7483,https://gpu.userbenchmark.com/Nvidia-Quadro-K620/Rating/2840
GPU,,ATI,HD 4890,195,12.8,133,https://gpu.userbenchmark.com/SpeedTest/7789/ATI-Radeon-HD-4800
GPU,,ATI,Radeon HD 5700,196,12.8,17,https://gpu.userbenchmark.com/SpeedTest/15646/ATI-Radeon-HD-5700-Series
GPU,,AMD,HD 6790,197,12.7,2400,https://gpu.userbenchmark.com/SpeedTest/8056/AMD-Radeon-HD-6700
GPU,,Nvidia,GTX 670M,198,12.7,1791,https://gpu.userbenchmark.com/SpeedTest/7956/NVIDIA-GeForce-GTX-670M
GPU,,Nvidia,GTX 550 Ti,199,12.4,31004,https://gpu.userbenchmark.com/Nvidia-GTX-550-Ti/Rating/3161
GPU,,AMD,HD 5770,200,12.4,21087,https://gpu.userbenchmark.com/SpeedTest/7752/AMD-Radeon-HD-5700
GPU,,AMD,RX Vega 10 (Ryzen iGPU),201,12.3,292,https://gpu.userbenchmark.com/SpeedTest/432559/AMD-RadeonTM-Vega-10-Mobile-Graphics
GPU,,Nvidia,GTX 745 (OEM),202,12.3,12953,https://gpu.userbenchmark.com/Nvidia-GTX-745-OEM/Rating/2638
GPU,,AMD,HD 6970M,203,12.1,879,https://gpu.userbenchmark.com/SpeedTest/8552/AMD-Radeon-HD-6900M
GPU,,Nvidia,GTX 650,204,12.1,38013,https://gpu.userbenchmark.com/Nvidia-GTX-650/Rating/3154
GPU,,AMD,Radeon HD 7800M,205,12.1,239,https://gpu.userbenchmark.com/SpeedTest/10077/AMD-Radeon-HD-7800M
GPU,,AMD,Radeon HD 6770,206,11.9,9526,https://gpu.userbenchmark.com/SpeedTest/7704/AMD-Radeon-HD-6700
GPU,,Intel, Iris Plus 650 (Mobile Kaby Lake),207,11.9,907,https://gpu.userbenchmark.com/SpeedTest/367939/IntelR-IrisR-Plus-Graphics-650
GPU,,Nvidia,GeForce GTX 570M,208,11.8,421,https://gpu.userbenchmark.com/SpeedTest/10161/NVIDIA-GeForce-GTX-570M
GPU,,AMD,FirePro M6000,209,11.8,192,https://gpu.userbenchmark.com/SpeedTest/7770/AMD-ATI-FirePro-M6000-FireGL-V-Mobility-Pro-Graphics
GPU,,Nvidia,GeForce GTX 480M,210,11.8,18,https://gpu.userbenchmark.com/SpeedTest/20276/NVIDIA-GeForce-GTX-480M
GPU,,Asus,EAH6770,211,11.8,61,https://gpu.userbenchmark.com/SpeedTest/7880/ASUS-EAH6770
GPU,,Nvidia,MX130,212,11.7,1891,https://gpu.userbenchmark.com/SpeedTest/439531/NVIDIA-GeForce-MX130
GPU,,AMD,FirePro M5100 (FireGL V),213,11.7,183,https://gpu.userbenchmark.com/SpeedTest/12267/AMD-FirePro-M5100-FireGL-V
GPU,,Nvidia,GeForce GT 755M,214,11.6,2319,https://gpu.userbenchmark.com/SpeedTest/7727/NVIDIA-GeForce-GT-755M
GPU,,AMD,R9 M370X,215,11.6,674,https://gpu.userbenchmark.com/SpeedTest/30774/AMD-Radeon-R9-M370X
GPU,,AMD,R7 250E,216,11.5,4822,https://gpu.userbenchmark.com/SpeedTest/8884/AMD-Radeon-R7-200
GPU,,AMD,FirePro M8900,217,11.4,149,https://gpu.userbenchmark.com/SpeedTest/9032/AMD-ATI-FirePro-M8900-FireGL-Mobility-Pro-Graphics
GPU,,AMD,HD 7750,218,11.2,12620,https://gpu.userbenchmark.com/SpeedTest/7709/AMD-Radeon-HD-7700
GPU,,AMD,R7 250,219,11.1,12422,https://gpu.userbenchmark.com/SpeedTest/8217/AMD-Radeon-R7-200
GPU,,Nvidia,GeForce GT 740,220,10.9,14537,https://gpu.userbenchmark.com/SpeedTest/13294/NVIDIA-GeForce-GT-740
GPU,,Intel,Iris 550 (Mobile Skylake),221,10.7,560,https://gpu.userbenchmark.com/SpeedTest/129148/IntelR-IrisTM-Graphics-550
GPU,,Nvidia,GeForce GT 750M,222,10.7,8280,https://gpu.userbenchmark.com/SpeedTest/7928/NVIDIA-GeForce-GT-750M
GPU,,ATI,HD 4870,223,10.6,13047,https://gpu.userbenchmark.com/SpeedTest/7788/ATI-Radeon-HD-4800
GPU,,Nvidia,940MX,224,10.6,14948,https://gpu.userbenchmark.com/SpeedTest/88506/NVIDIA-GeForce-940MX
GPU,,Nvidia,GTX 940M,225,10.5,7661,https://gpu.userbenchmark.com/SpeedTest/28796/NVIDIA-GeForce-940M
GPU,,Nvidia,Quadro K2000,226,10.5,4655,https://gpu.userbenchmark.com/SpeedTest/8356/NVIDIA-Quadro-K2000
GPU,,Intel,Iris Plus 640 (Mobile Kaby Lake),227,10.4,3404,https://gpu.userbenchmark.com/SpeedTest/262015/IntelR-IrisTM-Plus-Graphics-640
GPU,,Nvidia,GTX 660M,228,10.3,4823,https://gpu.userbenchmark.com/SpeedTest/7749/NVIDIA-GeForce-GTX-660M
GPU,,Nvidia,Quadro K3000M,229,10.2,1151,https://gpu.userbenchmark.com/SpeedTest/8326/NVIDIA-Quadro-K3000M
GPU,,ATI,FirePro V5800 (FireGL V),230,10.1,226,https://gpu.userbenchmark.com/SpeedTest/12336/ATI-FirePro-V5800-FireGL-V
GPU,,Nvidia,GeForce GTS 450,231,10.1,14460,https://gpu.userbenchmark.com/SpeedTest/7762/NVIDIA-GeForce-GTS-450
GPU,,Nvidia,GeForce GTX 295 (SLI Disabled),232,10.1,806,https://gpu.userbenchmark.com/SpeedTest/7987/NVIDIA-GeForce-GTX-295
GPU,,Nvidia,Quadro 4000,233,10.1,7042,https://gpu.userbenchmark.com/SpeedTest/7693/NVIDIA-Quadro-4000
GPU,,Nvidia,Quadro 4000M,234,10,707,https://gpu.userbenchmark.com/SpeedTest/11532/NVIDIA-Quadro-4000M
GPU,,AMD,HD 5750,235,9.99,7164,https://gpu.userbenchmark.com/SpeedTest/7753/AMD-Radeon-HD-5700
GPU,,Nvidia,GeForce 840M,236,9.92,10283,https://gpu.userbenchmark.com/SpeedTest/8643/NVIDIA-GeForce-840M
GPU,,Nvidia,GeForce GTX 285,237,9.91,1810,https://gpu.userbenchmark.com/SpeedTest/7733/NVIDIA-GeForce-GTX-285
GPU,,Intel,Iris 540 (Mobile Skylake),238,9.79,4217,https://gpu.userbenchmark.com/SpeedTest/37386/IntelR-IrisTM-Graphics-540
GPU,,Nvidia,Quadro K2100M,239,9.73,3076,https://gpu.userbenchmark.com/SpeedTest/7811/NVIDIA-Quadro-K2100M
GPU,,Nvidia,GeForce GTX 560M,240,9.71,3118,https://gpu.userbenchmark.com/SpeedTest/7964/NVIDIA-GeForce-GTX-560M
GPU,,AMD,FirePro V5900 (FireGL V),241,9.71,607,https://gpu.userbenchmark.com/SpeedTest/10203/AMD-FirePro-V5900-FireGL-V
GPU,,AMD,Mobility Radeon HD 5870,242,9.66,2006,https://gpu.userbenchmark.com/SpeedTest/8764/AMD-Mobility-Radeon-HD-5800
GPU,,Nvidia,GeForce GT 745M,243,9.58,899,https://gpu.userbenchmark.com/SpeedTest/8211/NVIDIA-GeForce-GT-745M
GPU,,ATI,Radeon HD 4850-X2,244,9.55,66,https://gpu.userbenchmark.com/SpeedTest/11246/ATI-Radeon-HD-4850-X2
GPU,,Nvidia,930MX,245,9.54,2445,https://gpu.userbenchmark.com/SpeedTest/155423/NVIDIA-GeForce-930MX
GPU,,AMD,Radeon HD 7700M,246,9.52,249,https://gpu.userbenchmark.com/SpeedTest/11261/AMD-Radeon-HD-7700M
GPU,,ATI,Radeon HD 4850,247,9.52,805,https://gpu.userbenchmark.com/SpeedTest/7790/ATI-Radeon-HD-4800
GPU,,AMD,FirePro M4000,248,9.51,861,https://gpu.userbenchmark.com/SpeedTest/8394/AMD-FirePro-M4000
GPU,,Nvidia,GTX 275,249,9.5,2003,https://gpu.userbenchmark.com/Nvidia-GTX-275/Rating/3261
GPU,,AMD,Radeon HD 6700,250,9.45,2243,https://gpu.userbenchmark.com/SpeedTest/9272/AMD-Radeon-HD-6700
GPU,,ATI,Radeon HD 4770,251,9.3,1059,https://gpu.userbenchmark.com/SpeedTest/8796/ATI-Radeon-HD-4770
GPU,,AMD,Radeon  530,252,9.22,909,https://gpu.userbenchmark.com/SpeedTest/375394/Radeon-TM-530
GPU,,Nvidia,GeForce GT 640,253,9.14,17315,https://gpu.userbenchmark.com/SpeedTest/7731/NVIDIA-GeForce-GT-640
GPU,,Intel,Iris Pro HD 5200 (V1 Mobile 1.15 GHz),254,9.1,626,https://gpu.userbenchmark.com/SpeedTest/8009/IntelR-IrisTM-Pro-Graphics-5200
GPU,,Nvidia,GeForce GTX 280,255,9.05,916,https://gpu.userbenchmark.com/SpeedTest/8413/NVIDIA-GeForce-GTX-280
GPU,,AMD,HD 7730,256,9.03,1840,https://gpu.userbenchmark.com/SpeedTest/8038/AMD-Radeon-HD-7700
GPU,,Intel,Iris Pro HD 6100 (Mobile),257,8.98,2489,https://gpu.userbenchmark.com/SpeedTest/25925/IntelR-IrisTM-Pro-Graphics-6100
GPU,,Intel,UHD Graphics 630 (Desktop Coffee Lake i5 i7),258,8.97,38785,https://gpu.userbenchmark.com/SpeedTest/356797/IntelR-UHD-Graphics-630
GPU,,Nvidia,GeForce GT 650M,259,8.93,7528,https://gpu.userbenchmark.com/SpeedTest/7754/NVIDIA-GeForce-GT-650M
GPU,,Nvidia,Quadro FX 5800,260,8.76,370,https://gpu.userbenchmark.com/SpeedTest/10447/NVIDIA-Quadro-FX-5800
GPU,,AMD,RX Vega 6 (Ryzen iGPU),261,8.74,803,https://gpu.userbenchmark.com/SpeedTest/511817/AMD-RadeonTM-Vega-6-Graphics
GPU,,Nvidia,GeForce GTX 460M,262,8.68,2121,https://gpu.userbenchmark.com/SpeedTest/8234/NVIDIA-GeForce-GTX-460M
GPU,,ATI,Radeon HD 4800,263,8.65,98,https://gpu.userbenchmark.com/SpeedTest/8124/ATI-Radeon-HD-4800
GPU,,Intel,Iris Pro HD 5200 (V2 Mobile 1.2 GHz),264,8.46,2748,https://gpu.userbenchmark.com/SpeedTest/8190/IntelR-IrisTM-Pro-Graphics-5200
GPU,,AMD,Radeon HD 8570,265,8.39,1569,https://gpu.userbenchmark.com/SpeedTest/9843/AMD-Radeon-HD-8570
GPU,,AMD,Radeon R7 Graphics,266,8.22,13432,https://gpu.userbenchmark.com/SpeedTest/8791/AMD-RadeonTM-R7-Graphics
GPU,,Nvidia,Quadro 2000,267,8.17,7777,https://gpu.userbenchmark.com/SpeedTest/7708/NVIDIA-Quadro-2000
GPU,,Intel,HD 6000 (Mobile),268,8.16,2050,https://gpu.userbenchmark.com/SpeedTest/24946/IntelR-HD-Graphics-6000
GPU,,Nvidia,GeForce GT 545,269,8.03,1556,https://gpu.userbenchmark.com/SpeedTest/9908/NVIDIA-GeForce-GT-545
GPU,,AMD,FirePro V4900,270,8.01,960,https://gpu.userbenchmark.com/AMD-FirePro-V4900/Rating/2843
GPU,,ATI,FirePro M7740,271,7.99,117,https://gpu.userbenchmark.com/SpeedTest/8759/ATI-FirePro-M7740
GPU,,Nvidia,GTX 260,272,7.99,7001,https://gpu.userbenchmark.com/Nvidia-GTX-260/Rating/3160
GPU,,Intel,HD 630 (Desktop Kaby Lake),273,7.99,69631,https://gpu.userbenchmark.com/SpeedTest/178724/IntelR-HD-Graphics-630
GPU,,Intel,UHD Graphics 620 (Mobile Kaby Lake R),274,7.87,121910,https://gpu.userbenchmark.com/SpeedTest/320744/IntelR-UHD-Graphics-620
GPU,,Nvidia,GeForce 830M,275,7.84,575,https://gpu.userbenchmark.com/SpeedTest/25102/NVIDIA-GeForce-830M
GPU,,Nvidia,GeForce 9800 GTX,276,7.72,2382,https://gpu.userbenchmark.com/SpeedTest/8342/NVIDIA-GeForce-9800-GTX9800-GTX-
GPU,,AMD,Mobility Radeon HD 5850,277,7.7,851,https://gpu.userbenchmark.com/SpeedTest/8789/AMD-Mobility-Radeon-HD-5800
GPU,,Intel,UHD Graphics 630 (Desktop Coffee Lake i3),278,7.67,7848,https://gpu.userbenchmark.com/SpeedTest/359294/IntelR-UHD-Graphics-630
GPU,,Nvidia,Quadro K2000M,279,7.67,2148,https://gpu.userbenchmark.com/SpeedTest/8574/NVIDIA-Quadro-K2000M
GPU,,Intel,HD P530 (Server Skylake),280,7.53,2351,https://gpu.userbenchmark.com/SpeedTest/41039/IntelR-HD-Graphics-P530
GPU,,Nvidia,GeForce GTS 250,281,7.5,9105,https://gpu.userbenchmark.com/SpeedTest/7741/NVIDIA-GeForce-GTS-250
GPU,,AMD,R7 240,282,7.45,24160,https://gpu.userbenchmark.com/SpeedTest/8608/AMD-Radeon-R7-200
GPU,,Nvidia,GeForce GT 740M,283,7.41,7881,https://gpu.userbenchmark.com/SpeedTest/7671/NVIDIA-GeForce-GT-740M
GPU,,Intel,HD 530 (Desktop Skylake),284,7.33,82130,https://gpu.userbenchmark.com/SpeedTest/33102/IntelR-HD-Graphics-530
GPU,,Nvidia,GeForce GT 635,285,7.3,1583,https://gpu.userbenchmark.com/SpeedTest/8246/NVIDIA-GeForce-GT-635
GPU,,Nvidia,GeForce 8800 GTS-512,286,7.28,838,https://gpu.userbenchmark.com/SpeedTest/8016/NVIDIA-GeForce-8800-GTS-512
GPU,,Nvidia,Quadro 3000M,287,7.25,1636,https://gpu.userbenchmark.com/SpeedTest/8172/NVIDIA-Quadro-3000M
GPU,,Nvidia,920MX,288,7.18,2865,https://gpu.userbenchmark.com/SpeedTest/167104/NVIDIA-GeForce-920MX
GPU,,AMD,Radeon HD 6670,289,7.16,18083,https://gpu.userbenchmark.com/SpeedTest/7738/AMD-Radeon-HD-6670
GPU,,Nvidia,Quadro FX 3800,290,7.01,1918,https://gpu.userbenchmark.com/SpeedTest/7804/NVIDIA-Quadro-FX-3800
GPU,,AMD,Radeon HD 7670,291,7,1156,https://gpu.userbenchmark.com/SpeedTest/8206/AMD-Radeon-HD-7670
GPU,,Nvidia,GeForce GT 640M,292,6.96,1909,https://gpu.userbenchmark.com/SpeedTest/8030/NVIDIA-GeForce-GT-640M
GPU,,Nvidia,Quadro K1100M,293,6.96,2725,https://gpu.userbenchmark.com/SpeedTest/10244/NVIDIA-Quadro-K1100M
GPU,,Nvidia,GeForce GTS 240,294,6.91,588,https://gpu.userbenchmark.com/SpeedTest/8940/NVIDIA-GeForce-GTS-240
GPU,,ATI,FirePro V4800 (FireGL V),295,6.86,1129,https://gpu.userbenchmark.com/SpeedTest/9332/ATI-FirePro-V4800-FireGL-V
GPU,,AMD,Radeon HD 5670,296,6.84,9492,https://gpu.userbenchmark.com/SpeedTest/8110/AMD-Radeon-HD-5670
GPU,,AMD,Radeon  HD 6770M,297,6.77,559,https://gpu.userbenchmark.com/SpeedTest/7746/Radeon-TM-HD-6770M
GPU,,Intel,HD 620 (Mobile Kaby Lake),298,6.74,131530,https://gpu.userbenchmark.com/SpeedTest/153579/IntelR-HD-Graphics-620
GPU,,AMD,Radeon HD 6700M,299,6.73,975,https://gpu.userbenchmark.com/SpeedTest/7769/AMD-Radeon-HD-6700M
GPU,,Intel,HD 530 (Mobile Skylake),300,6.72,109419,https://gpu.userbenchmark.com/SpeedTest/34955/IntelR-HD-Graphics-530
GPU,,ATI,Radeon HD 3870,301,6.67,956,https://gpu.userbenchmark.com/SpeedTest/7879/ATI-Radeon-HD-3870
GPU,,Nvidia,GeForce 8800 GT,302,6.52,3357,https://gpu.userbenchmark.com/SpeedTest/7722/NVIDIA-GeForce-8800-GT
GPU,,AMD,Radeon 520,303,6.47,56,https://gpu.userbenchmark.com/SpeedTest/329613/RadeonTM-520
